Polarization of Light 'Brewsters' Data File Thu, Mar 14, 2024 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
233.91667	0.00591
233.93333	0.00832
233.95000	0.01187
233.96667	0.00897
233.98333	0.01525
233.98333	0.02395
233.98333	0.54296
233.98333	0.81261
233.98333	1.98754
234.00000	1.97449
234.00000	0.19131
234.01667	0.00607
234.01667	0.01783
234.01667	0.01718
234.03333	0.00414
234.03333	0.00269
234.05000	0.15555
234.10000	0.06261
234.15000	0.02846
234.20000	0.04892
234.25000	0.02765
234.30000	0.01896
234.33333	0.03603
234.36667	0.15282
234.36667	1.96902
234.38333	1.97626
234.40000	1.99173
234.43333	1.96692
234.45000	1.96885
234.51667	1.89572
234.58333	1.86963
234.68333	1.87011
234.81667	1.73577
234.93333	1.74430
235.05000	1.45935
235.15000	0.68825
235.21667	0.39460
235.31667	0.19695
235.41667	0.21870
235.55000	0.54296
235.65000	0.73078
235.75000	0.64814
235.85000	1.69356
235.96667	1.95114
236.05000	1.87398
236.13333	1.86673
236.23333	2.00864
236.33333	2.01074
236.45000	2.02829
236.58333	2.04054
236.73333	2.04956
236.88333	2.05793
237.00000	2.04472
237.13333	2.02974
237.26667	2.00349
237.41667	1.99914
237.56667	2.03313
237.73333	2.04714
237.88333	2.06244
238.01667	2.08081
238.13333	2.09369
238.21667	2.09144
238.26667	2.09112
238.30000	2.03651
238.35000	1.83065
238.40000	1.40668
238.43333	1.25478
238.46667	1.31953
238.48333	1.46918
238.48333	1.66183
238.48333	2.02556
238.50000	2.09482
238.51667	2.10223
238.51667	2.09772
238.51667	2.10626
238.53333	2.12221
238.55000	2.11141
238.55000	2.11592
238.55000	2.13235
238.55000	2.14073
238.55000	2.14154
238.56667	2.12156
238.56667	2.08177
238.56667	2.03119
238.56667	1.37043
238.55000	0.34289
238.56667	0.34370
238.56667	0.98158
238.58333	1.64508
238.61667	1.54778
238.61667	1.85642
238.63333	2.11351
238.65000	2.14653
238.65000	2.17713
238.65000	2.19083
238.66667	2.19566
238.68333	2.20242
238.70000	2.20484
238.71667	2.21016
238.71667	2.21434
238.71667	2.21660
238.71667	2.21225
238.71667	2.21869
238.70000	2.21209
238.70000	2.17730
238.71667	2.20307
238.71667	2.21241
238.70000	2.22111
238.70000	2.24205
238.70000	2.23657
238.70000	2.23818
238.70000	2.23351
238.71667	2.24044
238.71667	2.24576
238.71667	2.25413
238.71667	2.25639
238.73333	2.27362
238.73333	2.27523
238.73333	2.28442
238.73333	2.26927
238.73333	2.27862
238.73333	2.27121
238.73333	2.27378
238.73333	2.26992
238.71667	2.25300
238.71667	2.15233
238.71667	2.08322
238.71667	2.16135
238.71667	2.19985
238.71667	2.24286
238.73333	2.28860
238.76667	2.31615
238.78333	2.31502
238.78333	2.30326
238.80000	2.31035
238.80000	2.30326
238.80000	2.31083
238.80000	2.32968
238.80000	2.32871
238.80000	2.32871
238.80000	2.33790
238.78333	2.33983
238.80000	2.34031
238.78333	2.33822
238.80000	2.35191
238.80000	2.35545
238.81667	2.35352
238.81667	2.36222
238.83333	2.34949
238.85000	2.35755
238.85000	2.36721
238.86667	2.34176
238.86667	2.35304
238.86667	2.36480
238.86667	2.36882
238.85000	2.35658
238.86667	2.37011
238.85000	2.37994
238.86667	2.36995
238.83333	2.38026
238.81667	2.38123
238.81667	2.37897
238.80000	2.38187
238.80000	2.37527
238.80000	2.38107
238.80000	2.37978
238.80000	2.37946
238.81667	2.38686
238.81667	2.39589
238.81667	2.39009
238.83333	2.39138
238.83333	2.41473
238.83333	2.41280
238.81667	2.37801
238.81667	2.39331
238.81667	2.40249
238.81667	2.39572
238.83333	2.39911
238.83333	2.36286
238.85000	2.38993
238.86667	2.39186
238.86667	2.39057
238.88333	2.41151
238.88333	2.27958
238.88333	2.33210
238.90000	2.35465
238.90000	2.43326
238.91667	2.44856
238.93333	2.45146
238.93333	2.44308
238.93333	2.45935
238.93333	2.45694
238.93333	2.45033
238.91667	2.45645
238.91667	2.46386
238.91667	2.46725
238.91667	2.45661
238.91667	2.45629
238.91667	2.44469
238.91667	2.33516
238.93333	1.57211
238.93333	0.54682
238.96667	0.13510
238.96667	0.09837
239.00000	0.05584
238.98333	0.06100
238.96667	0.25301
238.95000	0.80004
238.95000	0.71467
238.93333	1.89186
238.93333	2.24656
238.91667	2.45935
238.88333	2.46322
238.88333	2.48384
238.90000	2.47933
238.90000	2.48577
238.90000	2.48770
238.90000	2.48883
238.93333	2.48803
238.95000	2.48094
239.00000	2.47611
239.00000	2.47208
239.00000	2.47369
239.00000	2.48045
239.01667	2.44002
239.01667	2.43116
239.01667	2.43712
239.01667	2.44163
239.01667	2.49656
239.01667	2.50397
239.01667	2.50349
239.00000	2.39637
238.98333	2.37801
238.96667	2.17617
238.96667	1.43825
238.98333	1.99511
239.01667	2.41779
239.01667	2.48174
239.03333	2.48126
239.01667	2.48915
239.00000	2.51638
238.98333	2.51380
238.96667	2.46370
238.96667	2.45404
238.95000	2.45114
238.96667	2.50365
239.00000	2.54086
239.01667	2.53909
239.03333	2.52942
239.05000	2.29440
239.06667	1.98963
239.06667	1.90458
239.05000	2.35996
239.05000	2.43358
239.05000	2.43277
239.06667	2.38976
239.06667	2.44808
239.06667	2.55439
239.06667	2.57517
239.03333	2.56518
239.01667	2.49141
239.00000	2.44856
239.00000	2.48754
239.01667	2.55761
239.01667	2.59466
239.03333	2.59321
239.05000	2.60288
239.08333	2.58613
239.11667	2.58935
239.15000	2.59595
239.16667	2.60465
239.16667	2.60272
239.15000	2.62833
239.16667	2.63171
239.16667	2.62801
239.18333	2.63654
239.18333	2.62156
239.21667	2.57324
239.23333	2.28570
239.21667	2.32759
239.21667	2.29875
239.21667	2.32839
239.20000	2.53071
239.18333	2.56325
239.20000	2.52717
239.18333	2.55375
239.20000	2.58290
239.20000	2.58484
239.20000	2.54231
239.23333	2.43535
239.26667	2.29408
239.30000	2.07887
239.31667	1.74559
239.33333	1.39798
239.35000	0.96402
239.36667	0.33355
239.40000	0.30375
239.40000	0.49463
239.43333	1.50091
239.46667	1.23142
239.46667	1.19791
239.45000	2.13364
239.45000	2.45291
239.43333	2.58371
239.43333	2.59257
239.41667	2.59386
239.43333	2.60352
239.43333	2.59756
239.43333	2.59354
239.43333	2.57018
239.43333	2.53458
239.43333	2.41167
239.46667	2.10320
239.46667	2.02813
239.48333	1.87301
239.46667	2.16683
239.45000	2.51541
239.45000	2.59805
239.43333	2.60256
239.43333	2.60787
239.45000	2.62559
239.46667	2.62656
239.43333	2.59869
239.41667	2.57872
239.41667	2.56132
239.40000	2.46112
239.40000	1.82742
239.41667	2.01122
239.43333	2.26428
239.45000	2.42681
239.46667	2.47015
239.48333	2.56067
239.53333	2.62366
239.58333	2.60819
239.60000	2.58725
239.60000	2.59982
239.60000	2.59982
239.60000	2.61206
239.60000	2.61464
239.61667	2.62495
239.61667	2.62205
239.65000	2.56390
239.66667	2.47949
239.63333	2.55165
239.63333	2.55133
239.63333	2.54328
239.65000	2.54827
239.65000	2.49237
239.63333	2.49946
239.65000	2.38848
239.65000	2.13928
239.66667	2.10980
239.68333	2.19389
239.68333	1.96998
239.66667	1.49302
239.63333	1.47546
239.63333	1.54456
239.63333	1.44453
239.61667	2.35416
239.61667	2.45033
239.61667	2.43841
239.63333	2.26686
239.61667	2.42263
239.61667	2.47900
239.61667	2.47514
239.61667	2.55777
239.61667	2.52814
239.61667	2.54827
239.63333	2.53329
239.63333	2.53297
239.63333	2.61383
239.61667	2.63654
239.61667	2.64299
239.63333	2.63429
239.63333	2.62833
239.65000	2.63864
239.66667	2.59966
239.66667	2.62591
239.66667	2.62366
239.66667	2.62543
239.65000	2.61512
239.66667	2.59692
239.65000	2.62994
239.63333	2.62849
239.61667	2.64959
239.55000	2.64299
239.36667	0.17698
238.91667	0.90330
237.66667	1.06647
236.95000	0.55294
236.96667	0.67230
236.98333	0.46306
236.98333	0.53716
236.98333	0.47595
236.98333	0.44018
236.98333	0.42086
236.98333	0.43004
236.98333	0.44099
236.98333	0.43938
236.98333	0.43390
236.98333	0.43374
236.98333	0.42698
236.98333	0.43197
236.98333	0.42698
236.98333	0.44888
236.98333	0.46129
236.98333	0.36287
236.98333	0.29553
236.98333	0.50107
236.98333	0.54892
236.98333	0.45935
236.98333	0.42182
236.98333	0.42166
236.98333	0.43149
236.98333	0.42359
236.98333	0.44260
236.98333	0.46064
236.98333	0.41473
236.98333	0.41490
236.98333	0.42553
236.98333	0.42102
236.98333	0.41699
236.98333	0.41667
236.98333	0.41522
236.98333	0.41183
236.98333	0.41328
236.98333	0.41409
236.98333	0.41328
236.98333	0.40765
236.98333	0.41538
236.98333	0.41361
236.98333	0.41022
